2023-05-05T09:44:20.627591+03:00 <0.67.0>  supervisor: {local,kernel_safe_sup}, started: [{pid,<0.265.0>},{id,dets_sup},{mfargs,{dets_sup,start_link,[]}},{restart_type,permanent},{shutdown,1000},{child_type,supervisor}]
2023-05-05T09:44:20.627930+03:00 <0.67.0>  supervisor: {local,kernel_safe_sup}, started: [{pid,<0.266.0>},{id,dets},{mfargs,{dets_server,start_link,[]}},{restart_type,permanent},{shutdown,2000},{child_type,worker}]
2023-05-05T09:44:20.663028+03:00 <0.67.0>  supervisor: {local,kernel_safe_sup}, started: [{pid,<0.270.0>},{id,disk_log_sup},{mfargs,{disk_log_sup,start_link,[]}},{restart_type,permanent},{shutdown,1000},{child_type,supervisor}]
2023-05-05T09:44:20.663335+03:00 <0.67.0>  supervisor: {local,kernel_safe_sup}, started: [{pid,<0.271.0>},{id,disk_log_server},{mfargs,{disk_log_server,start_link,[]}},{restart_type,permanent},{shutdown,2000},{child_type,worker}]
2023-05-05T09:44:20.807049+03:00 <0.259.0>  supervisor: {local,mnesia_kernel_sup}, started: [{pid,<0.264.0>},{id,mnesia_tm},{mfargs,{mnesia_tm,start,[]}},{restart_type,permanent},{shutdown,30000},{child_type,worker}]
2023-05-05T09:44:20.812607+03:00 <0.259.0>  supervisor: {local,mnesia_kernel_sup}, started: [{pid,<0.285.0>},{id,mnesia_checkpoint_sup},{mfargs,{mnesia_checkpoint_sup,start,[]}},{restart_type,permanent},{shutdown,infinity},{child_type,supervisor}]
2023-05-05T09:44:20.812983+03:00 <0.259.0>  supervisor: {local,mnesia_kernel_sup}, started: [{pid,<0.286.0>},{id,mnesia_controller},{mfargs,{mnesia_controller,start,[]}},{restart_type,permanent},{shutdown,3000},{child_type,worker}]
2023-05-05T09:44:20.820468+03:00 <0.259.0>  supervisor: {local,mnesia_kernel_sup}, started: [{pid,<0.287.0>},{id,mnesia_late_loader},{mfargs,{mnesia_late_loader,start,[]}},{restart_type,permanent},{shutdown,3000},{child_type,worker}]
2023-05-05T09:44:20.820822+03:00 <0.256.0>  supervisor: {local,mnesia_sup}, started: [{pid,<0.259.0>},{id,mnesia_kernel_sup},{mfargs,{mnesia_kernel_sup,start,[]}},{restart_type,permanent},{shutdown,infinity},{child_type,supervisor}]
2023-05-05T09:44:20.821109+03:00 <0.43.0>  application: mnesia, started_at: nonode@nohost
2023-05-05T09:44:20.837090+03:00 <0.43.0>  application: bpe, started_at: nonode@nohost
2023-05-05T09:44:21.219880+03:00 <0.43.0>  application: testTask, started_at: nonode@nohost
2023-05-05T09:46:40.602075+03:00 <0.225.0>  supervisor: {local,mnesia_sup}, started: [{pid,<0.226.0>},{id,mnesia_event},{mfargs,{mnesia_sup,start_event,[]}},{restart_type,permanent},{shutdown,30000},{child_type,worker}]
2023-05-05T09:46:40.608239+03:00 <0.225.0>  supervisor: {local,mnesia_sup}, started: [{pid,<0.227.0>},{id,mnesia_ext_sup},{mfargs,{mnesia_ext_sup,start,[]}},{restart_type,permanent},{shutdown,infinity},{child_type,supervisor}]
2023-05-05T09:46:40.616215+03:00 <0.228.0>  supervisor: {local,mnesia_kernel_sup}, started: [{pid,<0.229.0>},{id,mnesia_monitor},{mfargs,{mnesia_monitor,start,[]}},{restart_type,permanent},{shutdown,3000},{child_type,worker}]
2023-05-05T09:46:40.619270+03:00 <0.228.0>  supervisor: {local,mnesia_kernel_sup}, started: [{pid,<0.230.0>},{id,mnesia_subscr},{mfargs,{mnesia_subscr,start,[]}},{restart_type,permanent},{shutdown,3000},{child_type,worker}]
2023-05-05T09:46:40.627581+03:00 <0.228.0>  supervisor: {local,mnesia_kernel_sup}, started: [{pid,<0.231.0>},{id,mnesia_locker},{mfargs,{mnesia_locker,start,[]}},{restart_type,permanent},{shutdown,3000},{child_type,worker}]
2023-05-05T09:46:40.633912+03:00 <0.228.0>  supervisor: {local,mnesia_kernel_sup}, started: [{pid,<0.232.0>},{id,mnesia_recover},{mfargs,{mnesia_recover,start,[]}},{restart_type,permanent},{shutdown,180000},{child_type,worker}]
2023-05-05T09:46:40.661728+03:00 <0.65.0>  supervisor: {local,kernel_safe_sup}, started: [{pid,<0.234.0>},{id,dets_sup},{mfargs,{dets_sup,start_link,[]}},{restart_type,permanent},{shutdown,1000},{child_type,supervisor}]
2023-05-05T09:46:40.662083+03:00 <0.65.0>  supervisor: {local,kernel_safe_sup}, started: [{pid,<0.235.0>},{id,dets},{mfargs,{dets_server,start_link,[]}},{restart_type,permanent},{shutdown,2000},{child_type,worker}]
2023-05-05T09:46:40.701102+03:00 <0.65.0>  supervisor: {local,kernel_safe_sup}, started: [{pid,<0.239.0>},{id,disk_log_sup},{mfargs,{disk_log_sup,start_link,[]}},{restart_type,permanent},{shutdown,1000},{child_type,supervisor}]
2023-05-05T09:46:40.701363+03:00 <0.65.0>  supervisor: {local,kernel_safe_sup}, started: [{pid,<0.240.0>},{id,disk_log_server},{mfargs,{disk_log_server,start_link,[]}},{restart_type,permanent},{shutdown,2000},{child_type,worker}]
2023-05-05T09:46:40.803965+03:00 <0.228.0>  supervisor: {local,mnesia_kernel_sup}, started: [{pid,<0.233.0>},{id,mnesia_tm},{mfargs,{mnesia_tm,start,[]}},{restart_type,permanent},{shutdown,30000},{child_type,worker}]
2023-05-05T09:46:40.805732+03:00 <0.228.0>  supervisor: {local,mnesia_kernel_sup}, started: [{pid,<0.254.0>},{id,mnesia_checkpoint_sup},{mfargs,{mnesia_checkpoint_sup,start,[]}},{restart_type,permanent},{shutdown,infinity},{child_type,supervisor}]
2023-05-05T09:46:40.806328+03:00 <0.228.0>  supervisor: {local,mnesia_kernel_sup}, started: [{pid,<0.255.0>},{id,mnesia_controller},{mfargs,{mnesia_controller,start,[]}},{restart_type,permanent},{shutdown,3000},{child_type,worker}]
2023-05-05T09:46:40.814425+03:00 <0.228.0>  supervisor: {local,mnesia_kernel_sup}, started: [{pid,<0.256.0>},{id,mnesia_late_loader},{mfargs,{mnesia_late_loader,start,[]}},{restart_type,permanent},{shutdown,3000},{child_type,worker}]
2023-05-05T09:46:40.814632+03:00 <0.225.0>  supervisor: {local,mnesia_sup}, started: [{pid,<0.228.0>},{id,mnesia_kernel_sup},{mfargs,{mnesia_kernel_sup,start,[]}},{restart_type,permanent},{shutdown,infinity},{child_type,supervisor}]
2023-05-05T09:46:40.814883+03:00 <0.43.0>  application: mnesia, started_at: nonode@nohost
2023-05-05T09:46:40.829064+03:00 <0.43.0>  application: bpe, started_at: nonode@nohost
2023-05-05T09:47:09.979821+03:00 <0.225.0>  supervisor: {local,mnesia_sup}, started: [{pid,<0.226.0>},{id,mnesia_event},{mfargs,{mnesia_sup,start_event,[]}},{restart_type,permanent},{shutdown,30000},{child_type,worker}]
2023-05-05T09:47:09.984529+03:00 <0.225.0>  supervisor: {local,mnesia_sup}, started: [{pid,<0.227.0>},{id,mnesia_ext_sup},{mfargs,{mnesia_ext_sup,start,[]}},{restart_type,permanent},{shutdown,infinity},{child_type,supervisor}]
2023-05-05T09:47:09.988999+03:00 <0.228.0>  supervisor: {local,mnesia_kernel_sup}, started: [{pid,<0.229.0>},{id,mnesia_monitor},{mfargs,{mnesia_monitor,start,[]}},{restart_type,permanent},{shutdown,3000},{child_type,worker}]
2023-05-05T09:47:09.991077+03:00 <0.228.0>  supervisor: {local,mnesia_kernel_sup}, started: [{pid,<0.230.0>},{id,mnesia_subscr},{mfargs,{mnesia_subscr,start,[]}},{restart_type,permanent},{shutdown,3000},{child_type,worker}]
